,State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc,Rank,Population,latitude,longitude,distance_100000,distance_300000,distance_500000,distance_1000000,Angle,Angle_Rad,Angle_Deg
1639.0,NC,Clay County,0.517,4395,1352,138,5885,74.7,23.0,2.3,2387.0,10618.0,35.03746133,-83.85379633,77.88470751,113.6823892,121.220852,475.5802881,58.8687682909,-1.02745383327,-58.8687682909
1640.0,NC,Cleveland County,0.306,28394,14896,847,44137,64.3,33.7,1.9,600.0,97474.0,35.32551333,-81.57571625,39.04060763,68.60674454,68.60674454,318.5612214,-72.1816635879,1.25980768918,72.1816635879
1641.0,NC,Columbus County,0.221,14177,8991,304,23472,60.4,38.3,1.3,885.0,57638.0,34.27867693,-78.65730864,46.63085315,95.75444363,165.3535217,407.1862801,77.2322254149,1.34795662213,77.2322254149
1642.0,NC,Craven County,0.218,27556,17481,1194,46231,59.6,37.8,2.6,562.0,104770.0,35.14811063,-77.12743038,0.0,152.5904701,152.5904701,382.7577651,77.4084095214,-1.35103161488,-77.4084095214
1643.0,NC,Cumberland County,-0.16,50593,70523,3286,124402,40.7,56.7,2.6,200.0,324049.0,35.129512,-78.83328282,0.0,0.0,73.36410686,311.901344,-99.2068962213,-1.73148697975,-99.2068962213
1644.0,NC,Currituck County,0.498,9070,2879,474,12423,73.0,23.2,3.8,1640.0,24077.0,36.31367053,-75.93848827,65.0768917,222.446464,222.446464,330.0966433,-60.132230957,1.04950541677,60.132230957
1645.0,NC,Dare County,0.222,11283,7079,647,19009,59.4,37.2,3.4,1310.0,34573.0,35.71409362,-75.64685531,136.416457,269.6705416,269.6705416,397.7974835,-77.1734701742,-1.34693114973,-77.1734701742
1646.0,NC,Davidson County,0.493,52870,17328,1815,72013,73.4,24.1,2.5,383.0,163260.0,35.74180933,-80.21945767,0.0,47.42352399,53.75296644,233.7856072,-60.4620456716,-1.05526176946,-60.4620456716
1647.0,NC,Davie County,0.481,15502,5228,620,21350,72.6,24.5,2.9,1142.0,41433.0,35.89026567,-80.51434533,28.03860955,36.91883881,68.60173986,223.2964837,61.2492660247,1.06900135656,61.2492660247
1648.0,NC,Duplin County,0.192,12151,8196,254,20601,59.0,39.8,1.2,864.0,60033.0,34.94883373,-77.95260564,43.6888169,82.81904076,109.7280692,360.4941327,-78.9304750266,-1.37759666938,-78.9304750266
1649.0,NC,Durham County,-0.604,27879,118783,3881,150543,18.5,78.9,2.6,238.0,279641.0,36.10073167,-78.87973067,0.0,43.28699434,43.28699434,208.9033061,-127.156916919,2.21930686692,127.156916919
1650.0,NC,Edgecombe County,-0.322,8219,16152,282,24653,33.3,65.5,1.1,904.0,55954.0,35.880265,-77.61040043,37.38003479,92.72618927,92.72618927,292.3537099,-108.783919611,-1.89863757044,-108.783919611
1651.0,NC,Forsyth County,-0.102,74793,92488,5228,172509,43.4,53.6,3.0,186.0,358137.0,36.1658853,-80.2848916,0.0,0.0,45.73013485,188.5731301,95.8543510406,1.67297402802,95.8543510406
1652.0,NC,Franklin County,0.118,16320,12811,771,29902,54.6,42.8,2.6,845.0,61475.0,36.03362825,-78.3311465,39.72264437,39.72264437,39.72264437,239.0663399,-83.2233090858,1.45252075795,83.2233090858
1653.0,NC,Gaston County,0.321,61467,30982,2423,94872,64.8,32.7,2.6,303.0,208049.0,35.31532875,-81.146552,0.0,29.72572186,29.72572186,302.556149,-71.2765885773,1.24401115026,71.2765885773
1654.0,NC,Gates County,0.09,2851,2371,106,5328,53.5,44.5,2.0,2306.0,11869.0,36.43955486,-76.69549843,69.97056422,179.68349,189.2010327,317.5428547,84.8363929092,-1.48067438178,-84.8363929092
1655.0,NC,Graham County,0.61,3260,761,73,4094,79.6,18.6,1.8,2548.0,8700.0,35.3834465,-83.7766955,43.21723452,76.04744261,160.2124296,445.4440802,-52.4104970351,-0.91473573587,-52.4104970351
1656.0,NC,Granville County,0.025,13500,12827,593,26920,50.1,47.6,2.2,857.0,60436.0,36.27990233,-78.65739233,28.1993788,56.76077077,56.76077077,200.3096128,88.5674562624,1.5457937219,88.5674562624
1657.0,NC,Greene County,0.098,4358,3570,85,8013,54.4,44.6,1.1,1759.0,21429.0,35.489881,-77.6641635,27.25045826,92.58459215,92.58459215,323.0336898,84.3759868195,1.47263877962,84.3759868195
1658.0,NC,Guilford County,-0.2,97461,147949,6677,252087,38.7,58.7,2.6,132.0,500879.0,36.0765574,-79.78899793,0.0,0.0,0.0,193.97503,101.536959033,1.77215424759,101.536959033
1659.0,NC,Halifax County,-0.269,8954,15642,285,24881,36.0,62.9,1.1,925.0,54006.0,36.27242667,-77.63076778,78.27402807,105.7909126,105.7909126,260.1615744,-105.604769697,-1.84315093703,-105.604769697
1660.0,NC,Harnett County,0.241,27278,16452,1225,44955,60.7,36.6,2.7,502.0,122135.0,35.3857971,-78.8254657,0.0,28.44252476,46.14496742,284.9300271,76.054431323,1.32740023732,76.054431323
1661.0,NC,Haywood County,0.28,18844,10414,898,30156,62.5,34.5,3.0,877.0,58908.0,35.545447,-82.99169683,43.84302893,89.81771806,199.2094078,379.6255507,-73.7397952917,1.28700221759,73.7397952917
1662.0,NC,Henderson County,0.28,35535,19664,1611,56810,62.6,34.6,2.8,547.0,108266.0,35.32095877,-82.47850431,0.0,46.6449841,150.5523614,365.5524899,-73.7397952917,-1.28700221759,-73.7397952917
1663.0,NC,Hertford County,-0.377,3081,6886,133,10100,30.5,68.2,1.3,1628.0,24438.0,36.38891167,-76.95341483,91.24965978,165.7313806,165.7313806,300.7082506,-112.147979101,1.95735148478,112.147979101
1664.0,NC,Hoke County,-0.108,7676,9608,563,17847,43.0,53.8,3.2,970.0,50536.0,34.9885305,-79.2400095,37.25775723,40.26456812,102.932835,318.9832883,-96.2000371325,1.6790073885,96.2000371325
1665.0,NC,Hyde County,0.14,1275,956,42,2273,56.1,42.1,1.8,2776.0,5859.0,35.4257232,-76.232385,87.05119342,220.3462155,220.3462155,417.0705904,-81.9521537527,1.43033491209,81.9521537527
1666.0,NC,Iredell County,0.368,54164,24441,2122,80727,67.1,30.3,2.6,385.0,162708.0,35.80083467,-80.88893,0.0,59.19398016,59.19398016,243.8486378,68.4076751284,-1.19393916463,-68.4076751284
1667.0,NC,Jackson County,0.119,9706,7564,734,18004,53.9,42.0,4.1,1167.0,40448.0,35.29534789,-83.157164,61.78569149,82.5852177,168.9320461,409.6220311,-83.1656067361,1.45151366196,83.1656067361
1668.0,NC,Johnston County,0.307,54082,28153,2318,84553,64.0,33.3,2.7,358.0,174938.0,35.53697991,-78.29331536,0.0,39.72037516,39.72037516,288.2966213,72.121470764,-1.25875712621,-72.121470764
1669.0,NC,Jones County,0.179,2941,2041,57,5039,58.4,40.5,1.1,2420.0,10275.0,35.001648,-77.368689,27.35322934,134.3430904,142.5682412,382.8001722,79.6884819407,1.39082638578,79.6884819407
1670.0,NC,Lee County,0.131,13625,10380,671,24676,55.2,42.1,2.7,867.0,59715.0,35.46977167,-79.13175833,29.33350196,46.49821012,56.47515829,268.4888256,-82.4726176994,1.43941872159,82.4726176994
1671.0,NC,Lenoir County,0.063,13354,11752,394,25500,52.4,46.1,1.5,873.0,59227.0,35.156941,-77.6572585,37.94863683,107.2122732,111.1985502,353.9047253,-86.3879738429,1.50775457769,86.3879738429
1672.0,NC,Lincoln County,0.477,28653,9836,960,39449,72.6,24.9,2.4,692.0,79313.0,35.480257,-81.220102,19.4801549,42.8593811,42.8593811,288.5411691,-61.5103501021,-1.07355813334,-61.5103501021
1674.0,NC,Macon County,0.415,12035,4841,460,17336,69.4,27.9,2.7,1329.0,33869.0,35.84913567,-82.65979,31.44598771,107.4093646,178.36796,334.7352701,-65.4806835166,-1.14285352382,-65.4806835166
1675.0,NC,Madison County,0.258,6735,3899,332,10966,61.4,35.6,3.0,1793.0,20742.0,35.8733425,-77.18698363,36.10494118,130.6802736,130.6802736,319.5798117,75.04857775,1.30984478068,75.04857775
1676.0,NC,Martin County,0.005,5874,5814,164,11852,49.6,49.1,1.4,1645.0,23961.0,35.67705675,-82.03727425,43.96300878,90.98371973,118.9786803,309.6106789,-89.7135199088,1.56579630596,89.7135199088
1673.0,NC,McDowell County,0.504,14517,4645,395,19557,74.2,23.8,2.0,1068.0,44998.0,35.09055125,-83.388689,65.0363845,93.9468927,139.1182855,440.5839117,59.735007389,-1.04257255764,-59.735007389
1677.0,NC,Mecklenburg County,-0.299,154303,292258,15273,461834,33.4,63.3,3.3,45.0,969031.0,35.269924,-80.82448571,0.0,0.0,0.0,297.2857891,107.397550713,-1.87444086852,-107.397550713
1678.0,NC,Mitchell County,0.584,6225,1585,138,7948,78.3,19.9,1.7,2084.0,15368.0,35.958273,-82.130975,50.34202884,118.7908657,140.8671049,291.8704271,54.2676240296,-0.947148716551,-54.2676240296
1679.0,NC,Montgomery County,0.259,7070,4108,271,11449,61.8,35.9,2.4,1505.0,27668.0,35.36042617,-79.86384267,45.84702303,79.74554351,79.74554351,273.4329779,74.9892660369,-1.308809596,-74.9892660369
1680.0,NC,Moore County,0.296,30273,16148,1325,47746,63.4,33.8,2.8,635.0,90302.0,35.26710385,-79.44896523,58.10932065,58.10932065,93.02442782,285.7323445,72.7824885682,1.27029406331,72.7824885682
1681.0,NC,Nash County,0.002,23142,23024,737,46903,49.3,49.1,1.6,608.0,95708.0,35.9762845,-77.95883513,57.36666546,64.61273838,64.61273838,263.928823,89.8854083646,1.56879632546,89.8854083646
1682.0,NC,New Hanover County,0.041,54665,50219,3853,108737,50.3,46.2,3.5,299.0,209234.0,34.1459784,-77.9035146,0.0,138.4606083,191.804748,443.2988755,87.6502143945,-1.52978483126,-87.6502143945
1683.0,NC,Northampton County,-0.262,3556,6113,92,9761,36.4,62.6,0.9,1760.0,21428.0,36.42449591,-77.47175945,88.2694746,126.9706639,126.9706639,260.3579669,-105.188768224,1.83589034163,105.188768224
1684.0,NC,Onslow County,0.346,36342,17156,1866,55364,65.6,31.0,3.4,344.0,183263.0,34.69229489,-77.39964456,0.0,139.7045043,163.5793653,410.0970274,-69.7571485654,1.21749191927,69.7571485654
1685.0,NC,Orange County,-0.51,18373,59105,2352,79830,23.0,74.0,2.9,453.0,137941.0,36.0477068,-79.1187052,0.0,54.06927645,54.06927645,206.8967099,-120.663829742,2.10598111707,120.663829742
1686.0,NC,Pamlico County,0.266,4225,2427,120,6772,62.4,35.8,1.8,2236.0,13074.0,35.14808344,-76.68689633,40.14292212,189.1369045,189.1369045,408.804439,74.5736185773,-1.3015551793,-74.5736185773
1687.0,NC,Pasquotank County,-0.022,8082,8455,427,16964,47.6,49.8,2.5,1165.0,40591.0,36.285388,-76.213284,66.20938994,220.4295243,225.0042983,333.7308195,-91.2606088524,1.59279810185,91.2606088524
1688.0,NC,Pender County,0.304,17317,9086,669,27072,64.0,33.6,2.5,922.0,54195.0,34.53946613,-77.92631663,43.69943414,105.6750741,150.6182763,402.4207382,72.3019883674,1.26190775275,72.3019883674
1689.0,NC,Perquimans County,0.281,4143,2291,161,6595,62.8,34.7,2.4,2211.0,13563.0,36.210978,-76.439526,78.97955819,203.2931572,203.2931572,343.6561962,-73.680103108,-1.28596039244,-73.680103108
1690.0,NC,Person County,0.173,11116,7772,415,19303,57.6,40.3,2.1,1192.0,39268.0,36.37784075,-78.999576,32.5815234,75.42399546,75.42399546,176.423363,80.0377085705,1.39692154031,80.0377085705
1691.0,NC,Pitt County,-0.073,35191,40967,2106,78264,45.0,52.3,2.7,361.0,172554.0,35.5942115,-77.39211717,0.0,113.4919906,113.4919906,329.2457774,-94.1863156799,-1.64386131894,-94.1863156799
1692.0,NC,Polk County,0.282,6738,3715,270,10723,62.8,34.6,2.5,1827.0,20271.0,35.2741304,-82.197278,26.10163488,44.06027026,124.9034168,353.8965973,-73.6203927101,1.2849182494,73.6203927101
1693.0,NC,Randolph County,0.567,49156,13074,1385,63615,77.3,20.6,2.2,442.0,142466.0,35.7654716,-79.7637561,0.0,34.59241241,34.59241241,228.5299455,55.4587095415,-0.967937080406,-55.4587095415
1694.0,NC,Richmond County,0.101,10199,8290,324,18813,54.2,44.1,1.7,1037.0,46627.0,35.02174971,-79.68405,65.45771191,78.50880944,107.5079518,311.2327016,-84.2032421794,-1.46962381688,-84.2032421794
1695.0,NC,Robeson County,0.048,20294,18377,783,39454,51.4,46.6,2.0,461.0,135496.0,34.67055607,-79.10892187,0.0,56.80778643,129.5043379,355.778633,-87.2487454111,1.52277787566,87.2487454111
1696.0,NC,Rockingham County,0.3,26463,14057,854,41374,64.0,34.0,2.1,623.0,92720.0,36.4282295,-79.804489,39.04766171,39.04766171,39.04766171,154.9372363,72.5423968763,-1.26610367278,-72.5423968763
1697.0,NC,Rowan County,0.367,42388,19208,1482,63078,67.2,30.5,2.3,451.0,138180.0,35.63756367,-80.51536767,0.0,49.50997784,49.50997784,250.4123093,-68.4692819397,1.19501440632,68.4692819397
1698.0,NC,Rutherford County,0.479,21694,7451,619,29764,72.9,25.0,2.1,786.0,67323.0,35.35327033,-81.918694,44.81523182,65.11494707,99.9363275,332.1729245,61.3798892121,1.07128116126,61.3798892121
1699.0,NC,Sampson County,0.167,14761,10486,391,25638,57.6,40.9,1.5,821.0,63949.0,34.9248293,-78.3666246,48.26203818,48.26203818,96.60482932,347.2548054,-80.3865617106,-1.40301017621,-80.3865617106
1700.0,NC,Scotland County,-0.078,6212,7279,252,13743,45.2,53.0,1.8,1274.0,36094.0,34.81756025,-79.507066,39.93973428,70.59317394,130.2553508,334.8396404,-94.4736148916,1.64887563612,94.4736148916
1701.0,NC,Stanly County,0.502,21788,7008,655,29451,74.0,23.8,2.2,853.0,60576.0,35.35277722,-80.28308744,26.32045537,50.08599671,50.08599671,277.3277921,59.8675926167,-1.0448866064,-59.8675926167
1702.0,NC,Stokes County,0.556,16976,4645,561,22182,76.5,20.9,2.5,1031.0,46783.0,36.38781875,-80.21114438,25.50246831,25.50246831,51.31408271,163.1006759,-56.2203800494,0.981230738585,56.2203800494
1703.0,NC,Surry County,0.507,23495,7438,730,31663,74.2,23.5,2.3,740.0,73561.0,36.41146218,-80.66621345,43.77237563,43.77237563,87.16676938,173.7710497,-59.5357929544,1.03909560984,59.5357929544
1704.0,NC,Swain County,0.23,3557,2186,239,5982,59.5,36.5,4.0,2166.0,14141.0,35.43013867,-83.44567033,58.03113075,81.2250731,172.2435738,418.9469907,76.7029282528,1.33871864393,76.7029282528
1705.0,NC,Transylvania County,0.225,10441,6520,479,17440,59.9,37.4,2.7,1360.0,32849.0,35.17975188,-82.79206225,32.55411701,47.93514978,177.1695129,396.0098176,-76.9971218371,1.34385329062,76.9971218371
1706.0,NC,Tyrrell County,0.154,968,705,27,1700,56.9,41.5,1.6,2881.0,4338.0,35.936934,-76.203339,104.6767894,219.7546842,219.7546842,372.2982871,-81.1411958526,1.41618102663,81.1411958526
1707.0,NC,Union County,0.311,66265,34051,3280,103596,64.0,32.9,3.2,302.0,208520.0,34.99887633,-80.5476195,0.0,39.25516318,39.25516318,320.1804541,-71.8804945381,1.25455129765,71.8804945381
1708.0,NC,Vance County,-0.246,7304,12168,290,19762,37.0,61.6,1.5,1065.0,45132.0,36.401486,-78.382252,55.79318846,73.57921516,73.57921516,203.2953076,104.240938313,1.81934758893,104.240938313
1709.0,NC,Wake County,-0.205,193607,298353,18980,510940,37.9,58.4,3.7,48.0,952151.0,35.76893721,-78.62741264,0.0,0.0,0.0,251.8072976,-101.829499049,1.77726003406,101.829499049
1710.0,NC,Warren County,-0.333,3302,6668,153,10123,32.6,65.9,1.5,1807.0,20576.0,36.4173525,-78.121006,76.70396138,85.18466409,85.18466409,217.3855991,-109.450964783,1.91027970495,109.450964783
1711.0,NC,Washington County,-0.152,2560,3490,65,6115,41.9,57.1,1.1,2258.0,12736.0,35.82788167,-76.577093,78.17672293,185.4456812,185.4456812,364.5734279,98.7428473135,-1.72338779841,-98.7428473135
1712.0,NC,Watauga County,-0.015,13521,13953,1295,28769,47.0,48.5,4.5,958.0,51871.0,36.23545543,-81.73028257,62.27891181,130.2186171,134.8627387,244.7008418,90.8594689248,-1.58579688935,-90.8594689248
1713.0,NC,Wayne County,0.117,27360,21520,944,49824,54.9,43.2,1.9,492.0,124246.0,35.33983433,-78.0096125,0.0,73.51365607,73.51365607,319.9017917,-83.281004531,-1.45352773343,-83.281004531
1714.0,NC,Wilkes County,0.552,23613,6596,635,30844,76.6,21.4,2.1,767.0,69306.0,36.22880962,-81.127591,52.13405255,76.1118217,109.8677752,211.7062632,-56.4956701914,-0.986035457962,-56.4956701914
1715.0,NC,Wilson County,-0.056,17410,19527,656,37593,46.3,51.9,1.7,677.0,81867.0,35.69225514,-77.92016129,37.944383,64.54761957,64.54761957,291.271136,93.210243033,-1.62682563751,-93.210243033
1716.0,NC,Yadkin County,0.615,13815,3140,395,17350,79.6,18.1,2.3,1218.0,38084.0,36.175676,-80.7102358,38.28313113,38.28313113,83.65554838,199.2632247,52.0480797108,-0.908410360293,-52.0480797108
1717.0,NC,Yancey County,0.325,6367,3181,260,9808,64.9,32.4,2.7,1940.0,17630.0,35.85550633,-82.261226,36.91245908,105.7367293,145.5555935,308.2416405,-71.0344250112,-1.23978459871,-71.0344250112
1718.0,ND,Adams County,0.571,904,216,86,1206,75.0,17.9,7.2,3027.0,2311.0,46.0858385,-102.6409295,229.6428139,701.8319779,722.6517031,722.6517031,55.180011729,0.963072885959,55.180011729
1719.0,ND,Barnes County,0.297,3156,1597,500,5253,60.1,30.4,9.5,2356.0,11015.0,46.88595725,-98.09558417,69.5073265,412.7019883,412.7019883,412.7019883,-72.7224950479,-1.26924697885,-72.7224950479
1720.0,ND,Benson County,0.044,927,842,171,1940,47.8,43.4,8.9,2702.0,6760.0,48.10476736,-99.32011045,207.0163096,559.6560416,563.45364,563.45364,-87.4781715447,1.52678211708,87.4781715447
1721.0,ND,Billings County,0.733,492,58,42,592,83.1,9.8,7.1,3113.0,905.0,46.9503125,-103.4297765,328.2432215,778.4062549,798.0035348,798.0035348,42.8615122102,-0.748074510451,-42.8615122102
1722.0,ND,Bottineau County,0.508,2482,734,221,3437,72.2,21.4,6.4,2717.0,6579.0,48.764928,-100.8834027,343.6656552,696.6409955,700.3308076,700.3308076,59.4692976613,1.03793504804,59.4692976613
1723.0,ND,Bowman County,0.689,1445,227,97,1769,81.7,12.8,5.4,2960.0,3202.0,46.159146,-103.5210955,242.9461972,691.0013456,727.7873065,920.4427788,46.4489977579,0.810687945127,46.4489977579
1724.0,ND,Burke County,0.739,879,118,34,1031,85.3,11.4,3.3,3040.0,2171.0,48.83299483,-102.5287273,535.0427644,806.5433977,807.6737071,807.6737071,42.3536995536,-0.739211507612,-42.3536995536
1725.0,ND,Burleigh County,0.461,32499,10865,3510,46874,69.3,23.2,7.5,659.0,85774.0,46.93869378,-100.4064518,245.241607,576.0108934,576.0108934,576.0108934,-62.5483454815,-1.09167457033,-62.5483454815
1726.0,ND,Cass County,0.107,39738,31291,7778,78807,50.4,39.7,9.8,403.0,156157.0,46.93146061,-97.18565443,0.0,354.5728863,356.7686065,356.7686065,83.857592609,1.46359109382,83.857592609
1727.0,ND,Cavalier County,0.447,1356,476,137,1969,68.9,24.2,7.0,2912.0,3948.0,48.7049225,-98.40776675,217.3817908,556.0070039,556.0070039,556.0070039,-63.4486306411,1.10738751057,63.4486306411
1728.0,ND,Dickey County,0.466,1656,551,165,2372,69.8,23.2,6.9,2822.0,5268.0,46.100882,-98.51871225,137.7986838,564.498904,564.498904,409.6182824,-62.2250404531,1.08603183309,62.2250404531
1729.0,ND,Divide County,0.52,860,243,84,1187,72.5,20.5,7.2,3034.0,2228.0,48.89000867,-103.2783533,496.4922592,859.3800048,859.3800048,859.3800048,58.6677485024,-1.0239453761,-58.6677485024
1730.0,ND,Dunn County,0.635,1753,356,90,2199,79.7,16.2,4.0,2910.0,3967.0,47.3845748,-102.5058284,374.3858842,742.6906696,742.6906696,742.6906696,-50.5800155329,0.88278780676,50.5800155329
1731.0,ND,Eddy County,0.358,790,354,75,1219,64.8,29.0,6.1,3019.0,2368.0,47.739316,-98.9043315,157.9166244,512.0209973,514.6814558,514.6814558,69.0225801243,-1.20467128139,-69.0225801243
1732.0,ND,Emmons County,0.743,1672,215,72,1959,85.3,11.0,3.8,2941.0,3491.0,46.313123,-100.1614668,238.0402084,538.2639149,538.2639149,538.2639149,42.0123995099,-0.733254698112,-42.0123995099
1733.0,ND,Foster County,0.524,1237,346,116,1699,72.8,20.4,6.9,2947.0,3392.0,47.469765,-98.72873975,131.343529,485.8381222,487.1538368,487.1538368,58.399051888,1.01925573549,58.399051888
1734.0,ND,Golden Valley County,0.737,793,99,50,942,84.2,10.5,5.2,3070.0,1804.0,46.82786167,-103.9085533,322.2815257,758.3423593,798.8057826,947.5271134,42.5235152482,0.742175350603,42.5235152482
1735.0,ND,Grand Forks County,0.185,16325,10828,2558,29711,54.9,36.4,8.6,784.0,67472.0,47.94927108,-97.47077377,115.1848628,438.3878661,447.310151,447.310151,-79.3388676023,-1.38472446446,-79.3388676023
1736.0,ND,Grant County,0.67,1098,187,76,1361,80.7,13.7,5.5,3022.0,2333.0,46.3125558,-101.5964418,272.7378402,646.4704338,646.4704338,646.4704338,47.9329351975,-0.836587539342,-47.9329351975
1737.0,ND,Griggs County,0.44,847,298,102,1247,67.9,23.9,8.3,3020.0,2362.0,47.4181108,-98.3380082,102.7524454,459.3658041,459.3658041,459.3658041,-63.8961188627,1.1151976534,63.8961188627
1738.0,ND,Hettinger County,0.685,1032,168,61,1261,81.8,13.3,4.8,3005.0,2553.0,46.415907,-102.495034,267.2057678,716.5659698,716.5659698,716.5659698,-46.764392851,-0.816192627946,-46.764392851
1739.0,ND,Kidder County,0.682,1106,179,73,1358,81.4,13.2,5.3,3012.0,2426.0,46.95911733,-99.7349335,194.1015904,529.0223139,529.0223139,529.0223139,-46.9998715237,-0.820302506103,-46.9998715237
1740.0,ND,LaMoure County,0.461,1475,500,140,2115,69.7,23.6,6.7,2893.0,4114.0,46.44056163,-98.50329363,114.6214349,420.2700847,420.2700847,420.2700847,-62.5483454815,1.09167457033,62.5483454815
1741.0,ND,Logan County,0.733,867,112,51,1030,84.2,10.9,5.0,3064.0,1924.0,46.45248333,-99.33440667,172.7648378,481.0561012,481.0561012,481.0561012,-42.8615122102,0.748074510451,42.8615122102
1742.0,ND,McHenry County,0.565,1991,474,222,2687,74.1,17.6,8.3,2780.0,5789.0,48.17561777,-100.6453878,294.8237018,649.3831762,650.5463237,650.5463237,-55.5977086905,0.970363073214,55.5977086905
1743.0,ND,McIntosh County,0.606,1095,233,95,1423,77.0,16.4,6.6,2993.0,2751.0,46.096187,-99.5424178,203.29413,596.0212572,596.0212572,486.3061904,-52.6991644982,0.919773933544,52.6991644982
1744.0,ND,McKenzie County,0.645,3661,696,237,4594,79.7,15.2,5.2,2600.0,7987.0,47.782696,-103.3346567,419.3426669,815.7401328,815.7401328,815.7401328,-49.8343245307,0.869773043568,49.8343245307
1745.0,ND,McLean County,0.529,3827,1070,309,5206,73.5,20.6,6.0,2493.0,9309.0,47.57037338,-101.1367422,307.3752041,653.1152903,653.1152903,653.1152903,-58.0620862727,1.01337457604,58.0620862727
1746.0,ND,Mercer County,0.679,3715,616,233,4564,81.4,13.5,5.1,2565.0,8486.0,47.323376,-101.7988908,352.6771865,689.8474174,689.8474174,689.8474174,47.2344511476,0.824396692898,47.2344511476
